rho             ne              v_phi           Te              E_rho           Psi              
4.68750223E-03  9.98491275E-01  -3.49784529E-05  9.78710885E-07  1.57694113E-05  1.41401898E-08
4.69232688E-03  9.98519307E-01  -3.47838707E-05  9.78797172E-07  1.56928789E-05  1.40642927E-08
4.69715574E-03  9.98547115E-01  -3.45900038E-05  9.78883357E-07  1.56166008E-05  1.39886983E-08
4.70198892E-03  9.98574699E-01  -3.43968472E-05  9.78969439E-07  1.55405749E-05  1.39134043E-08
4.70682700E-03  9.98602064E-01  -3.42043778E-05  9.79055429E-07  1.54647923E-05  1.38384012E-08
4.71166969E-03  9.98629210E-01  -3.40126065E-05  9.79141320E-07  1.53892570E-05  1.37636930E-08
4.71651623E-03  9.98656132E-01  -3.38215634E-05  9.79227096E-07  1.53139810E-05  1.36892909E-08
4.72136693E-03  9.98682833E-01  -3.36312354E-05  9.79312763E-07  1.52389591E-05  1.36151894E-08
4.72622190E-03  9.98709316E-01  -3.34416179E-05  9.79398321E-07  1.51641893E-05  1.35413864E-08
4.73108140E-03  9.98735583E-01  -3.32527002E-05  9.79483773E-07  1.50896675E-05  1.34678771E-08
4.73594558E-03  9.98761635E-01  -3.30644764E-05  9.79569120E-07  1.50153912E-05  1.33946591E-08
4.74081417E-03  9.98787471E-01  -3.28769562E-05  9.79654357E-07  1.49413644E-05  1.33217356E-08
4.74568718E-03  9.98813094E-01  -3.26901391E-05  9.79739483E-07  1.48675866E-05  1.32491061E-08
4.75056427E-03  9.98838501E-01  -3.25040375E-05  9.79824490E-07  1.47940629E-05  1.31767750E-08
4.75544525E-03  9.98863694E-01  -3.23186579E-05  9.79909373E-07  1.47207957E-05  1.31047444E-08
4.76033036E-03  9.98888674E-01  -3.21339904E-05  9.79994136E-07  1.46477812E-05  1.30330101E-08
4.76522046E-03  9.98913446E-01  -3.19500026E-05  9.80078793E-07  1.45750065E-05  1.29615591E-08
4.77011470E-03  9.98938007E-01  -3.17667257E-05  9.80163327E-07  1.45024839E-05  1.28904032E-08
4.77501425E-03  9.98962365E-01  -3.15841155E-05  9.80247757E-07  1.44301959E-05  1.28195247E-08
4.77991794E-03  9.98986513E-01  -3.14022153E-05  9.80332063E-07  1.43581597E-05  1.27489403E-08
4.78482630E-03  9.99010456E-01  -3.12210049E-05  9.80416251E-07  1.42863671E-05  1.26786416E-08
4.78973911E-03  9.99034194E-01  -3.10404920E-05  9.80500317E-07  1.42148213E-05  1.26086312E-08
4.79465610E-03  9.99057726E-01  -3.08606859E-05  9.80584255E-07  1.41435259E-05  1.25389125E-08
4.79957711E-03  9.99081052E-01  -3.06815920E-05  9.80668061E-07  1.40724830E-05  1.24694870E-08
4.80450368E-03  9.99104181E-01  -3.05031534E-05  9.80751761E-07  1.40016701E-05  1.24003325E-08
4.80943410E-03  9.99127105E-01  -3.03254319E-05  9.80835323E-07  1.39311117E-05  1.23314725E-08
4.81436923E-03  9.99149829E-01  -3.01483958E-05  9.80918761E-07  1.38607951E-05  1.22628942E-08
4.81930969E-03  9.99172358E-01  -2.99720225E-05  9.81002085E-07  1.37907115E-05  1.21945888E-08
4.82425476E-03  9.99194688E-01  -2.97963374E-05  9.81085282E-07  1.37208708E-05  1.21265655E-08
4.82920419E-03  9.99216820E-01  -2.96213489E-05  9.81168344E-07  1.36512765E-05  1.20588274E-08
4.83415726E-03  9.99238751E-01  -2.94470814E-05  9.81251261E-07  1.35819381E-05  1.19913835E-08
4.83911614E-03  9.99260492E-01  -2.92734583E-05  9.81334066E-07  1.35128253E-05  1.19242038E-08
4.84407941E-03  9.99282037E-01  -2.91005290E-05  9.81416735E-07  1.34439577E-05  1.18573071E-08
4.84904757E-03  9.99303390E-01  -2.89282749E-05  9.81499275E-07  1.33753279E-05  1.17906859E-08
4.85402010E-03  9.99324549E-01  -2.87567146E-05  9.81581676E-07  1.33069433E-05  1.17243469E-08
4.85899666E-03  9.99345514E-01  -2.85858579E-05  9.81663931E-07  1.32388078E-05  1.16582937E-08
4.86397842E-03  9.99366291E-01  -2.84156648E-05  9.81746059E-07  1.31709055E-05  1.15925105E-08
4.86896507E-03  9.99386878E-01  -2.82461448E-05  9.81828054E-07  1.31032402E-05  1.15270005E-08
4.87395642E-03  9.99407277E-01  -2.80773048E-05  9.81909910E-07  1.30358146E-05  1.14617662E-08
4.87895200E-03  9.99427486E-01  -2.79091590E-05  9.81991620E-07  1.29686344E-05  1.13968126E-08
4.88395192E-03  9.99447506E-01  -2.77417033E-05  9.82073183E-07  1.29016981E-05  1.13321379E-08
4.88895749E-03  9.99467345E-01  -2.75748935E-05  9.82154621E-07  1.28349878E-05  1.12677247E-08
4.89396785E-03  9.99486999E-01  -2.74087573E-05  9.82235917E-07  1.27685148E-05  1.12035833E-08
4.89898269E-03  9.99506467E-01  -2.72433051E-05  9.82317067E-07  1.27022832E-05  1.11397175E-08
4.90400273E-03  9.99525754E-01  -2.70785119E-05  9.82398080E-07  1.26362830E-05  1.10761173E-08
4.90902728E-03  9.99544858E-01  -2.69144003E-05  9.82478943E-07  1.25705233E-05  1.10127910E-08
4.91405686E-03  9.99563782E-01  -2.67509524E-05  9.82559666E-07  1.25049970E-05  1.09497315E-08
4.91909097E-03  9.99582524E-01  -2.65881837E-05  9.82640237E-07  1.24397102E-05  1.08869444E-08
4.92413025E-03  9.99601088E-01  -2.64260729E-05  9.82720667E-07  1.23746544E-05  1.08244213E-08
4.92917456E-03  9.99619475E-01  -2.62646243E-05  9.82800952E-07  1.23098315E-05  1.07621633E-08
4.93422308E-03  9.99637681E-01  -2.61038628E-05  9.82881078E-07  1.22452514E-05  1.07001800E-08
4.93927713E-03  9.99655714E-01  -2.59437463E-05  9.82961065E-07  1.21808972E-05  1.06384546E-08
4.94433606E-03  9.99673571E-01  -2.57842947E-05  9.83040901E-07  1.21167770E-05  1.05769947E-08
4.94939895E-03  9.99691250E-01  -2.56255358E-05  9.83120571E-07  1.20529019E-05  1.05158106E-08
4.95446705E-03  9.99708756E-01  -2.54674300E-05  9.83200094E-07  1.19892562E-05  1.04548867E-08
4.95954025E-03  9.99726091E-01  -2.53099799E-05  9.83279467E-07  1.19258408E-05  1.03942237E-08
4.96461878E-03  9.99743254E-01  -2.51531780E-05  9.83358691E-07  1.18626528E-05  1.03338186E-08
4.96970132E-03  9.99760244E-01  -2.49970641E-05  9.83437746E-07  1.17997083E-05  1.02736862E-08
4.97478920E-03  9.99777064E-01  -2.48415965E-05  9.83516652E-07  1.17369904E-05  1.02138104E-08
4.97988280E-03  9.99793718E-01  -2.46867633E-05  9.83595413E-07  1.16744945E-05  1.01541862E-08
4.98498133E-03  9.99810204E-01  -2.45325878E-05  9.83674015E-07  1.16122299E-05  1.00948222E-08
4.99008457E-03  9.99826521E-01  -2.43790761E-05  9.83752455E-07  1.15501992E-05  1.00357207E-08
4.99519328E-03  9.99842673E-01  -2.42262047E-05  9.83830743E-07  1.14883929E-05  9.97687212E-09
5.00030706E-03  9.99858660E-01  -2.40739845E-05  9.83908872E-07  1.14268154E-05  9.91828055E-09
5.00542562E-03  9.99874481E-01  -2.39224235E-05  9.83986836E-07  1.13654702E-05  9.85994878E-09
5.01055025E-03  9.99890141E-01  -2.37714833E-05  9.84064655E-07  1.13043416E-05  9.80186172E-09
5.01567949E-03  9.99905638E-01  -2.36212061E-05  9.84142304E-07  1.12434467E-05  9.74403536E-09
5.02081394E-03  9.99920972E-01  -2.34715735E-05  9.84219792E-07  1.11827783E-05  9.68646234E-09
5.02595335E-03  9.99936145E-01  -2.33225917E-05  9.84297114E-07  1.11223388E-05  9.62914480E-09
5.03109796E-03  9.99951158E-01  -2.31742537E-05  9.84374273E-07  1.10621254E-05  9.57207976E-09
5.03624721E-03  9.99966010E-01  -2.30265742E-05  9.84451260E-07  1.10021443E-05  9.51527266E-09
5.04140135E-03  9.99980703E-01  -2.28795453E-05  9.84528077E-07  1.09423922E-05  9.45872016E-09
5.04656275E-03  9.99995245E-01  -2.27330990E-05  9.84604758E-07  1.08828416E-05  9.40239588E-09
5.05172844E-03  1.00000963E+00  -2.25873194E-05  9.84681258E-07  1.08235267E-05  9.34633191E-09
5.05689864E-03  1.00002385E+00  -2.24421985E-05  9.84757581E-07  1.07644443E-05  9.29052489E-09
5.06207333E-03  1.00003792E+00  -2.22977366E-05  9.84833723E-07  1.07055946E-05  9.23497470E-09
5.06725422E-03  1.00005183E+00  -2.21538844E-05  9.84909711E-07  1.06469577E-05  9.17966220E-09
5.07244130E-03  1.00006560E+00  -2.20106421E-05  9.84985542E-07  1.05885337E-05  9.12458713E-09
5.07763294E-03  1.00007921E+00  -2.18680545E-05  9.85061192E-07  1.05303407E-05  9.06976651E-09
5.08283014E-03  1.00009267E+00  -2.17260928E-05  9.85136674E-07  1.04723674E-05  9.01518905E-09
5.08803261E-03  1.00010598E+00  -2.15847640E-05  9.85211983E-07  1.04146164E-05  8.96085721E-09
5.09323971E-03  1.00011914E+00  -2.14440848E-05  9.85287110E-07  1.03570948E-05  8.90677710E-09
5.09845260E-03  1.00013215E+00  -2.13040231E-05  9.85362069E-07  1.02997894E-05  8.85293622E-09
5.10367113E-03  1.00014502E+00  -2.11645819E-05  9.85436858E-07  1.02427017E-05  8.79933548E-09
5.10889503E-03  1.00015773E+00  -2.10257682E-05  9.85511472E-07  1.01858345E-05  8.74597734E-09
5.11412470E-03  1.00017030E+00  -2.08875700E-05  9.85585916E-07  1.01291829E-05  8.69285697E-09
5.11935954E-03  1.00018273E+00  -2.07500030E-05  9.85660180E-07  1.00727536E-05  8.63998015E-09
5.12460028E-03  1.00019501E+00  -2.06130469E-05  9.85734274E-07  1.00165382E-05  8.58733887E-09
5.12984672E-03  1.00020715E+00  -2.04767065E-05  9.85808194E-07  9.96053880E-06  8.53493474E-09
5.13509667E-03  1.00021914E+00  -2.03410374E-05  9.85881908E-07  9.90477835E-06  8.48278896E-09
5.14035366E-03  1.00023099E+00  -2.02059473E-05  9.85955466E-07  9.84921898E-06  8.43086580E-09
5.14561625E-03  1.00024270E+00  -2.00714727E-05  9.86028845E-07  9.79387582E-06  8.37917912E-09
5.15088382E-03  1.00025427E+00  -1.99376287E-05  9.86102036E-07  9.73875511E-06  8.32773444E-09
5.15615706E-03  1.00026570E+00  -1.98043971E-05  9.86175049E-07  9.68384948E-06  8.27652460E-09
5.16143593E-03  1.00027700E+00  -1.96717776E-05  9.86247881E-07  9.62915892E-06  8.22554930E-09
5.16672110E-03  1.00028815E+00  -1.95397528E-05  9.86320542E-07  9.57467632E-06  8.17480161E-09
5.17201160E-03  1.00029917E+00  -1.94083464E-05  9.86393016E-07  9.52041152E-06  8.12429044E-09
5.17730701E-03  1.00031005E+00  -1.92775679E-05  9.86465297E-07  9.46636858E-06  8.07401923E-09
5.18260908E-03  1.00032080E+00  -1.91473726E-05  9.86537409E-07  9.41252915E-06  8.02397066E-09
5.18791751E-03  1.00033141E+00  -1.90177680E-05  9.86609346E-07  9.35889637E-06  7.97414737E-09
5.19323051E-03  1.00034189E+00  -1.88887967E-05  9.86681084E-07  9.30548800E-06  7.92456555E-09
5.19854969E-03  1.00035224E+00  -1.87604187E-05  9.86752642E-07  9.25228754E-06  7.87520960E-09
5.20387424E-03  1.00036245E+00  -1.86326526E-05  9.86824010E-07  9.19930285E-06  7.82608654E-09
5.20920470E-03  1.00037254E+00  -1.85054844E-05  9.86895193E-07  9.14652823E-06  7.77719078E-09
5.21454052E-03  1.00038249E+00  -1.83789265E-05  9.86966185E-07  9.09396892E-06  7.72852690E-09
5.21988244E-03  1.00039231E+00  -1.82529604E-05  9.87036993E-07  9.04161733E-06  7.68008758E-09
5.22523042E-03  1.00040200E+00  -1.81275863E-05  9.87107616E-07  8.98947367E-06  7.63187275E-09
5.23058408E-03  1.00041157E+00  -1.80028122E-05  9.87178049E-07  8.93754137E-06  7.58388530E-09
5.23594334E-03  1.00042101E+00  -1.78786391E-05  9.87248289E-07  8.88582097E-06  7.53612543E-09
5.24130837E-03  1.00043032E+00  -1.77550621E-05  9.87318339E-07  8.83431051E-06  7.48859106E-09
5.24667950E-03  1.00043951E+00  -1.76320723E-05  9.87388202E-07  8.78300648E-06  7.44127867E-09
5.25205566E-03  1.00044857E+00  -1.75096939E-05  9.87457862E-07  8.73191898E-06  7.39419730E-09
5.25743928E-03  1.00045751E+00  -1.73878703E-05  9.87527351E-07  8.68102458E-06  7.34732507E-09
5.26282739E-03  1.00046632E+00  -1.72666681E-05  9.87596630E-07  8.63035118E-06  7.30068741E-09
5.26822210E-03  1.00047501E+00  -1.71460384E-05  9.87665724E-07  8.57987850E-06  7.25426537E-09
5.27362276E-03  1.00048358E+00  -1.70259954E-05  9.87734626E-07  8.52961260E-06  7.20806426E-09
5.27902929E-03  1.00049203E+00  -1.69065398E-05  9.87803332E-07  8.47955384E-06  7.16208413E-09
5.28444184E-03  1.00050036E+00  -1.67876671E-05  9.87871845E-07  8.42970054E-06  7.11632315E-09
5.28986033E-03  1.00050857E+00  -1.66693783E-05  9.87940162E-07  8.38005316E-06  7.07078149E-09
5.29528507E-03  1.00051666E+00  -1.65516658E-05  9.88008287E-07  8.33060873E-06  7.02545615E-09
5.30071546E-03  1.00052463E+00  -1.64345415E-05  9.88076211E-07  8.28137231E-06  6.98035150E-09
5.30615194E-03  1.00053248E+00  -1.63179948E-05  9.88143940E-07  8.23233961E-06  6.93546333E-09
5.31159518E-03  1.00054022E+00  -1.62020110E-05  9.88211480E-07  8.18350457E-06  6.89078582E-09
5.31704466E-03  1.00054785E+00  -1.60865999E-05  9.88278825E-07  8.13487140E-06  6.84632258E-09
5.32249961E-03  1.00055536E+00  -1.59717767E-05  9.88345964E-07  8.08644677E-06  6.80207941E-09
5.32796085E-03  1.00056275E+00  -1.58575236E-05  9.88412907E-07  8.03822317E-06  6.75804920E-09
5.33342853E-03  1.00057003E+00  -1.57438362E-05  9.88479655E-07  7.99019899E-06  6.71423022E-09
5.33890276E-03  1.00057720E+00  -1.56307113E-05  9.88546208E-07  7.94237292E-06  6.67062099E-09
5.34438184E-03  1.00058426E+00  -1.55181831E-05  9.88612546E-07  7.89475964E-06  6.62723464E-09
5.34986807E-03  1.00059121E+00  -1.54062034E-05  9.88678695E-07  7.84733888E-06  6.58405243E-09
5.35535925E-03  1.00059804E+00  -1.52948156E-05  9.88744628E-07  7.80012920E-06  6.54109100E-09
5.36085771E-03  1.00060477E+00  -1.51839718E-05  9.88810373E-07  7.75311038E-06  6.49833167E-09
5.36636266E-03  1.00061139E+00  -1.50736870E-05  9.88875919E-07  7.70628897E-06  6.45578016E-09
5.37187454E-03  1.00061790E+00  -1.49639516E-05  9.88941271E-07  7.65966104E-06  6.41343264E-09
5.37739153E-03  1.00062430E+00  -1.48548009E-05  9.89006407E-07  7.61324170E-06  6.37130257E-09
5.38291465E-03  1.00063059E+00  -1.47462131E-05  9.89071338E-07  7.56702188E-06  6.32938144E-09
5.38844355E-03  1.00063678E+00  -1.46381942E-05  9.89136059E-07  7.52100432E-06  6.28767148E-09
5.39398001E-03  1.00064287E+00  -1.45307085E-05  9.89200591E-07  7.47517392E-06  6.24615874E-09
5.39952288E-03  1.00064885E+00  -1.44237773E-05  9.89264920E-07  7.42953994E-06  6.20485137E-09
5.40507190E-03  1.00065473E+00  -1.43174050E-05  9.89329041E-07  7.38410438E-06  6.16375092E-09
5.41062763E-03  1.00066050E+00  -1.42115794E-05  9.89392962E-07  7.33886221E-06  6.12285259E-09
5.41618963E-03  1.00066617E+00  -1.41063082E-05  9.89456675E-07  7.29381692E-06  6.08215926E-09
5.42175881E-03  1.00067174E+00  -1.40015730E-05  9.89520191E-07  7.24896072E-06  6.04166367E-09
5.42733306E-03  1.00067721E+00  -1.38974125E-05  9.89583485E-07  7.20431039E-06  6.00138069E-09
5.43291427E-03  1.00068258E+00  -1.37937902E-05  9.89646579E-07  7.15985052E-06  5.96129617E-09
5.43850183E-03  1.00068785E+00  -1.36907163E-05  9.89709464E-07  7.11558553E-06  5.92141385E-09
5.44409770E-03  1.00069302E+00  -1.35881537E-05  9.89772162E-07  7.07149978E-06  5.88171937E-09
5.44969920E-03  1.00069810E+00  -1.34861510E-05  9.89834642E-07  7.02761422E-06  5.84223139E-09
5.45530674E-03  1.00070307E+00  -1.33846993E-05  9.89896909E-07  6.98392524E-06  5.80294636E-09
5.46092071E-03  1.00070795E+00  -1.32837905E-05  9.89958966E-07  6.94042952E-06  5.76386108E-09
5.46654182E-03  1.00071274E+00  -1.31834105E-05  9.90020821E-07  6.89712119E-06  5.72497000E-09
5.47216925E-03  1.00071743E+00  -1.30835730E-05  9.90082464E-07  6.85400631E-06  5.68627833E-09
5.47780407E-03  1.00072202E+00  -1.29842580E-05  9.90143906E-07  6.81107647E-06  5.64777829E-09
5.48344562E-03  1.00072652E+00  -1.28854764E-05  9.90205139E-07  6.76833648E-06  5.60947392E-09
5.48909354E-03  1.00073093E+00  -1.27872334E-05  9.90266158E-07  6.72578878E-06  5.57136719E-09
5.49474860E-03  1.00073525E+00  -1.26895142E-05  9.90326973E-07  6.68342719E-06  5.53345232E-09
5.50041116E-03  1.00073947E+00  -1.25923121E-05  9.90387585E-07  6.64124893E-06  5.49572656E-09
5.50608037E-03  1.00074361E+00  -1.24956403E-05  9.90447986E-07  6.59925998E-06  5.45819506E-09
5.51175626E-03  1.00074765E+00  -1.23994975E-05  9.90508174E-07  6.55745989E-06  5.42085714E-09
5.51743906E-03  1.00075161E+00  -1.23038785E-05  9.90568153E-07  6.51584659E-06  5.38371072E-09
5.52312856E-03  1.00075547E+00  -1.22087859E-05  9.90627919E-07  6.47442148E-06  5.34675682E-09
5.52882457E-03  1.00075925E+00  -1.21142215E-05  9.90687469E-07  6.43318544E-06  5.30999597E-09
5.53452833E-03  1.00076294E+00  -1.20201638E-05  9.90746817E-07  6.39212940E-06  5.27341985E-09
5.54023848E-03  1.00076654E+00  -1.19266342E-05  9.90805948E-07  6.35126278E-06  5.23703663E-09
5.54595511E-03  1.00077006E+00  -1.18336298E-05  9.90864861E-07  6.31058458E-06  5.20084515E-09
5.55167858E-03  1.00077349E+00  -1.17411438E-05  9.90923561E-07  6.27009202E-06  5.16484271E-09
5.55740919E-03  1.00077683E+00  -1.16491700E-05  9.90982050E-07  6.22978261E-06  5.12902687E-09
5.56314792E-03  1.00078010E+00  -1.15576919E-05  9.91040338E-07  6.18964927E-06  5.09339110E-09
5.56889256E-03  1.00078328E+00  -1.14667436E-05  9.91098401E-07  6.14970713E-06  5.05794862E-09
5.57464604E-03  1.00078637E+00  -1.13762777E-05  9.91156268E-07  6.10993564E-06  5.02268093E-09
5.58040565E-03  1.00078939E+00  -1.12863358E-05  9.91213912E-07  6.07035326E-06  4.98760420E-09
5.58617234E-03  1.00079232E+00  -1.11969017E-05  9.91271343E-07  6.03095307E-06  4.95271206E-09
5.59194698E-03  1.00079517E+00  -1.11079611E-05  9.91328567E-07  5.99172897E-06  4.91799887E-09
5.59772689E-03  1.00079794E+00  -1.10195537E-05  9.91385559E-07  5.95269871E-06  4.88348010E-09
5.60351511E-03  1.00080063E+00  -1.09316319E-05  9.91442348E-07  5.91384150E-06  4.84913714E-09
5.60931108E-03  1.00080324E+00  -1.08442034E-05  9.91498927E-07  5.87516088E-06  4.81497289E-09
5.61511389E-03  1.00080578E+00  -1.07572808E-05  9.91555288E-07  5.83666267E-06  4.78099227E-09
5.62092456E-03  1.00080824E+00  -1.06708475E-05  9.91611440E-07  5.79833978E-06  4.74718879E-09
5.62674146E-03  1.00081062E+00  -1.05849269E-05  9.91667367E-07  5.76020269E-06  4.71357148E-09
5.63256688E-03  1.00081292E+00  -1.04994836E-05  9.91723091E-07  5.72223605E-06  4.68012657E-09
5.63840030E-03  1.00081515E+00  -1.04145247E-05  9.91778605E-07  5.68444311E-06  4.64685671E-09
5.64424002E-03  1.00081730E+00  -1.03300736E-05  9.91833894E-07  5.64683452E-06  4.61377105E-09
5.65008664E-03  1.00081938E+00  -1.02461203E-05  9.91888962E-07  5.60940606E-06  4.58086565E-09
5.65594126E-03  1.00082138E+00  -1.01626479E-05  9.91943821E-07  5.57215047E-06  4.54813390E-09
5.66180255E-03  1.00082331E+00  -1.00796740E-05  9.91998456E-07  5.53507582E-06  4.51558267E-09
5.66767255E-03  1.00082517E+00  -9.99716878E-06  9.92052887E-07  5.49816897E-06  4.48320020E-09
5.67355053E-03  1.00082696E+00  -9.91514163E-06  9.92107107E-07  5.46143435E-06  4.45099017E-09
5.67943474E-03  1.00082868E+00  -9.83361553E-06  9.92161098E-07  5.42488249E-06  4.41896158E-09
5.68532662E-03  1.00083032E+00  -9.75256928E-06  9.92214874E-07  5.38850412E-06  4.38710610E-09
5.69122673E-03  1.00083190E+00  -9.67199408E-06  9.92268440E-07  5.35229553E-06  4.35542026E-09
5.69713375E-03  1.00083340E+00  -9.59190681E-06  9.92321783E-07  5.31626453E-06  4.32391066E-09
5.70304802E-03  1.00083484E+00  -9.51230159E-06  9.92374907E-07  5.28040871E-06  4.29257500E-09
5.70897086E-03  1.00083620E+00  -9.43315936E-06  9.92427821E-07  5.24471974E-06  4.26140576E-09
5.71489976E-03  1.00083750E+00  -9.35451258E-06  9.92480505E-07  5.20921249E-06  4.23041572E-09
5.72083655E-03  1.00083874E+00  -9.27633543E-06  9.92532974E-07  5.17387556E-06  4.19959471E-09
5.72678315E-03  1.00083990E+00  -9.19860191E-06  9.92585244E-07  5.13869741E-06  4.16893246E-09
5.73273773E-03  1.00084101E+00  -9.12133498E-06  9.92637299E-07  5.10368865E-06  4.13843802E-09
5.73869879E-03  1.00084204E+00  -9.04455276E-06  9.92689125E-07  5.06885775E-06  4.10811854E-09
5.74466801E-03  1.00084301E+00  -8.96823226E-06  9.92740738E-07  5.03419453E-06  4.07796496E-09
5.75064603E-03  1.00084392E+00  -8.89236433E-06  9.92792141E-07  4.99969508E-06  4.04797365E-09
5.75663095E-03  1.00084476E+00  -8.81697195E-06  9.92843319E-07  4.96537008E-06  4.01815371E-09
5.76262469E-03  1.00084554E+00  -8.74202971E-06  9.92894288E-07  4.93120822E-06  3.98849508E-09
5.76862597E-03  1.00084626E+00  -8.66755237E-06  9.92945036E-07  4.89721648E-06  3.95900363E-09
5.77463694E-03  1.00084692E+00  -8.59351228E-06  9.92995581E-07  4.86338246E-06  3.92966841E-09
5.78065393E-03  1.00084752E+00  -8.51995332E-06  9.93045893E-07  4.82972649E-06  3.90050681E-09
5.78667857E-03  1.00084805E+00  -8.44685422E-06  9.93095984E-07  4.79623910E-06  3.87151043E-09
5.79271249E-03  1.00084853E+00  -8.37419400E-06  9.93145868E-07  4.76291094E-06  3.84267096E-09
5.79875350E-03  1.00084894E+00  -8.30199786E-06  9.93195526E-07  4.72975382E-06  3.81399842E-09
5.80480382E-03  1.00084930E+00  -8.23023812E-06  9.93244977E-07  4.69675527E-06  3.78548183E-09
5.81086164E-03  1.00084960E+00  -8.15893512E-06  9.93294206E-07  4.66392492E-06  3.75712930E-09
5.81692645E-03  1.00084984E+00  -8.08809331E-06  9.93343208E-07  4.63126508E-06  3.72894262E-09
5.82300075E-03  1.00085002E+00  -8.01768233E-06  9.93392003E-07  4.59876204E-06  3.70090974E-09
5.82908291E-03  1.00085015E+00  -7.94771997E-06  9.93440578E-07  4.56642423E-06  3.67303777E-09
5.83517414E-03  1.00085022E+00  -7.87819117E-06  9.93488942E-07  4.53424499E-06  3.64532074E-09
5.84127232E-03  1.00085023E+00  -7.80911887E-06  9.93537079E-07  4.50223518E-06  3.61776782E-09
