rho             ne              v_phi           Te              E_rho           Psi              
4.53431245E-02  9.99149350E-01  -3.85969236E-06  9.97647444E-07  1.15323771E-07  8.51011768E-10
4.54431245E-02  9.99160804E-01  -3.81606690E-06  9.97666491E-07  1.13938433E-07  8.39548778E-10
4.55431245E-02  9.99172119E-01  -3.77284115E-06  9.97685471E-07  1.12567425E-07  8.28223604E-10
4.56431245E-02  9.99183299E-01  -3.73001269E-06  9.97704382E-07  1.11210627E-07  8.17034819E-10
4.57431245E-02  9.99194344E-01  -3.68757913E-06  9.97723222E-07  1.09867918E-07  8.05981009E-10
4.58431245E-02  9.99205255E-01  -3.64553804E-06  9.97741992E-07  1.08539181E-07  7.95060770E-10
4.59431245E-02  9.99216035E-01  -3.60388702E-06  9.97760689E-07  1.07224296E-07  7.84272711E-10
4.60431245E-02  9.99226684E-01  -3.56262364E-06  9.97779314E-07  1.05923148E-07  7.73615453E-10
4.61431245E-02  9.99237203E-01  -3.52174549E-06  9.97797864E-07  1.04635618E-07  7.63087627E-10
4.62431245E-02  9.99247595E-01  -3.48125016E-06  9.97816339E-07  1.03361591E-07  7.52687879E-10
4.63431245E-02  9.99257861E-01  -3.44113523E-06  9.97834739E-07  1.02100953E-07  7.42414863E-10
4.64431245E-02  9.99268001E-01  -3.40139828E-06  9.97853062E-07  1.00853588E-07  7.32267246E-10
4.65431245E-02  9.99278017E-01  -3.36203690E-06  9.97871307E-07  9.96193834E-08  7.22243706E-10
4.66431245E-02  9.99287911E-01  -3.32304867E-06  9.97889474E-07  9.83982258E-08  7.12342934E-10
4.67431245E-02  9.99297683E-01  -3.28443119E-06  9.97907561E-07  9.71900029E-08  7.02563630E-10
4.68431245E-02  9.99307335E-01  -3.24618203E-06  9.97925569E-07  9.59946034E-08  6.92904506E-10
4.69431245E-02  9.99316869E-01  -3.20829878E-06  9.97943495E-07  9.48119163E-08  6.83364286E-10
4.70431245E-02  9.99326285E-01  -3.17077904E-06  9.97961340E-07  9.36418315E-08  6.73941703E-10
4.71431245E-02  9.99335585E-01  -3.13362039E-06  9.97979102E-07  9.24842395E-08  6.64635503E-10
4.72431245E-02  9.99344770E-01  -3.09682043E-06  9.97996782E-07  9.13390318E-08  6.55444442E-10
4.73431245E-02  9.99353842E-01  -3.06037674E-06  9.98014377E-07  9.02061002E-08  6.46367287E-10
4.74431245E-02  9.99362800E-01  -3.02428694E-06  9.98031888E-07  8.90853374E-08  6.37402816E-10
4.75431245E-02  9.99371648E-01  -2.98854862E-06  9.98049314E-07  8.79766367E-08  6.28549818E-10
4.76431245E-02  9.99380385E-01  -2.95315937E-06  9.98066655E-07  8.68798922E-08  6.19807091E-10
4.77431245E-02  9.99389013E-01  -2.91811681E-06  9.98083909E-07  8.57949985E-08  6.11173444E-10
4.78431245E-02  9.99397534E-01  -2.88341854E-06  9.98101076E-07  8.47218511E-08  6.02647699E-10
4.79431245E-02  9.99405948E-01  -2.84906218E-06  9.98118155E-07  8.36603460E-08  5.94228686E-10
4.80431245E-02  9.99414256E-01  -2.81504534E-06  9.98135147E-07  8.26103800E-08  5.85915246E-10
4.81431245E-02  9.99422461E-01  -2.78136563E-06  9.98152049E-07  8.15718504E-08  5.77706229E-10
4.82431245E-02  9.99430562E-01  -2.74802068E-06  9.98168863E-07  8.05446553E-08  5.69600498E-10
4.83431245E-02  9.99438561E-01  -2.71500812E-06  9.98185587E-07  7.95286935E-08  5.61596923E-10
4.84431245E-02  9.99446459E-01  -2.68232557E-06  9.98202222E-07  7.85238644E-08  5.53694388E-10
4.85431245E-02  9.99454257E-01  -2.64997067E-06  9.98218765E-07  7.75300680E-08  5.45891783E-10
4.86431245E-02  9.99461957E-01  -2.61794106E-06  9.98235218E-07  7.65472051E-08  5.38188010E-10
4.87431245E-02  9.99469559E-01  -2.58623438E-06  9.98251579E-07  7.55751769E-08  5.30581981E-10
4.88431245E-02  9.99477064E-01  -2.55484828E-06  9.98267849E-07  7.46138855E-08  5.23072617E-10
4.89431245E-02  9.99484474E-01  -2.52378041E-06  9.98284026E-07  7.36632337E-08  5.15658849E-10
4.90431245E-02  9.99491790E-01  -2.49302844E-06  9.98300111E-07  7.27231246E-08  5.08339618E-10
4.91431245E-02  9.99499012E-01  -2.46259002E-06  9.98316103E-07  7.17934622E-08  5.01113876E-10
4.92431245E-02  9.99506141E-01  -2.43246283E-06  9.98332002E-07  7.08741512E-08  4.93980581E-10
4.93431245E-02  9.99513180E-01  -2.40264454E-06  9.98347807E-07  6.99650967E-08  4.86938704E-10
4.94431245E-02  9.99520128E-01  -2.37313283E-06  9.98363519E-07  6.90662047E-08  4.79987223E-10
4.95431245E-02  9.99526987E-01  -2.34392539E-06  9.98379136E-07  6.81773815E-08  4.73125127E-10
4.96431245E-02  9.99533757E-01  -2.31501991E-06  9.98394659E-07  6.72985345E-08  4.66351414E-10
4.97431245E-02  9.99540441E-01  -2.28641409E-06  9.98410088E-07  6.64295712E-08  4.59665091E-10
4.98431245E-02  9.99547037E-01  -2.25810564E-06  9.98425421E-07  6.55704001E-08  4.53065173E-10
4.99431245E-02  9.99553549E-01  -2.23009227E-06  9.98440660E-07  6.47209302E-08  4.46550687E-10
5.00431245E-02  9.99559976E-01  -2.20237169E-06  9.98455803E-07  6.38810711E-08  4.40120667E-10
5.01431245E-02  9.99566320E-01  -2.17494164E-06  9.98470851E-07  6.30507331E-08  4.33774156E-10
5.02431245E-02  9.99572581E-01  -2.14779985E-06  9.98485804E-07  6.22298269E-08  4.27510206E-10
5.03431245E-02  9.99578761E-01  -2.12094405E-06  9.98500660E-07  6.14182642E-08  4.21327879E-10
5.04431245E-02  9.99584860E-01  -2.09437199E-06  9.98515421E-07  6.06159569E-08  4.15226245E-10
5.05431245E-02  9.99590879E-01  -2.06808143E-06  9.98530086E-07  5.98228178E-08  4.09204382E-10
5.06431245E-02  9.99596820E-01  -2.04207013E-06  9.98544654E-07  5.90387602E-08  4.03261378E-10
5.07431245E-02  9.99602683E-01  -2.01633586E-06  9.98559127E-07  5.82636979E-08  3.97396330E-10
5.08431245E-02  9.99608468E-01  -1.99087639E-06  9.98573503E-07  5.74975455E-08  3.91608342E-10
5.09431245E-02  9.99614178E-01  -1.96568951E-06  9.98587783E-07  5.67402181E-08  3.85896527E-10
5.10431245E-02  9.99619812E-01  -1.94077301E-06  9.98601966E-07  5.59916314E-08  3.80260007E-10
5.11431245E-02  9.99625372E-01  -1.91612470E-06  9.98616052E-07  5.52517016E-08  3.74697912E-10
5.12431245E-02  9.99630859E-01  -1.89174238E-06  9.98630043E-07  5.45203457E-08  3.69209381E-10
5.13431245E-02  9.99636273E-01  -1.86762388E-06  9.98643936E-07  5.37974812E-08  3.63793560E-10
5.14431245E-02  9.99641615E-01  -1.84376700E-06  9.98657733E-07  5.30830260E-08  3.58449604E-10
5.15431245E-02  9.99646886E-01  -1.82016960E-06  9.98671434E-07  5.23768990E-08  3.53176677E-10
5.16431245E-02  9.99652087E-01  -1.79682951E-06  9.98685038E-07  5.16790193E-08  3.47973949E-10
5.17431245E-02  9.99657218E-01  -1.77374459E-06  9.98698546E-07  5.09893067E-08  3.42840601E-10
5.18431245E-02  9.99662281E-01  -1.75091269E-06  9.98711957E-07  5.03076816E-08  3.37775818E-10
5.19431245E-02  9.99667277E-01  -1.72833168E-06  9.98725272E-07  4.96340651E-08  3.32778797E-10
5.20431245E-02  9.99672205E-01  -1.70599945E-06  9.98738490E-07  4.89683787E-08  3.27848741E-10
5.21431245E-02  9.99677067E-01  -1.68391388E-06  9.98751612E-07  4.83105444E-08  3.22984860E-10
5.22431245E-02  9.99681864E-01  -1.66207286E-06  9.98764638E-07  4.76604850E-08  3.18186373E-10
5.23431245E-02  9.99686597E-01  -1.64047430E-06  9.98777568E-07  4.70181238E-08  3.13452506E-10
5.24431245E-02  9.99691265E-01  -1.61911612E-06  9.98790402E-07  4.63833846E-08  3.08782494E-10
5.25431245E-02  9.99695871E-01  -1.59799624E-06  9.98803140E-07  4.57561918E-08  3.04175578E-10
5.26431245E-02  9.99700414E-01  -1.57711260E-06  9.98815783E-07  4.51364703E-08  2.99631007E-10
5.27431245E-02  9.99704896E-01  -1.55646313E-06  9.98828330E-07  4.45241457E-08  2.95148037E-10
5.28431245E-02  9.99709316E-01  -1.53604579E-06  9.98840781E-07  4.39191440E-08  2.90725934E-10
5.29431245E-02  9.99713677E-01  -1.51585855E-06  9.98853138E-07  4.33213919E-08  2.86363967E-10
5.30431245E-02  9.99717978E-01  -1.49589937E-06  9.98865399E-07  4.27308165E-08  2.82061416E-10
5.31431245E-02  9.99722221E-01  -1.47616624E-06  9.98877565E-07  4.21473456E-08  2.77817567E-10
5.32431245E-02  9.99726406E-01  -1.45665716E-06  9.98889637E-07  4.15709075E-08  2.73631712E-10
5.33431245E-02  9.99730533E-01  -1.43737011E-06  9.98901614E-07  4.10014309E-08  2.69503153E-10
5.34431245E-02  9.99734604E-01  -1.41830312E-06  9.98913497E-07  4.04388452E-08  2.65431197E-10
5.35431245E-02  9.99738619E-01  -1.39945421E-06  9.98925285E-07  3.98830805E-08  2.61415157E-10
5.36431245E-02  9.99742579E-01  -1.38082141E-06  9.98936980E-07  3.93340670E-08  2.57454355E-10
5.37431245E-02  9.99746484E-01  -1.36240276E-06  9.98948581E-07  3.87917358E-08  2.53548121E-10
5.38431245E-02  9.99750335E-01  -1.34419632E-06  9.98960089E-07  3.82560185E-08  2.49695788E-10
5.39431245E-02  9.99754134E-01  -1.32620014E-06  9.98971504E-07  3.77268470E-08  2.45896699E-10
5.40431245E-02  9.99757879E-01  -1.30841231E-06  9.98982826E-07  3.72041540E-08  2.42150202E-10
5.41431245E-02  9.99761573E-01  -1.29083091E-06  9.98994055E-07  3.66878725E-08  2.38455654E-10
5.42431245E-02  9.99765215E-01  -1.27345403E-06  9.99005191E-07  3.61779363E-08  2.34812416E-10
5.43431245E-02  9.99768807E-01  -1.25627978E-06  9.99016236E-07  3.56742794E-08  2.31219858E-10
5.44431245E-02  9.99772349E-01  -1.23930627E-06  9.99027189E-07  3.51768365E-08  2.27677353E-10
5.45431245E-02  9.99775841E-01  -1.22253163E-06  9.99038051E-07  3.46855430E-08  2.24184285E-10
5.46431245E-02  9.99779284E-01  -1.20595399E-06  9.99048821E-07  3.42003343E-08  2.20740042E-10
5.47431245E-02  9.99782680E-01  -1.18957151E-06  9.99059500E-07  3.37211469E-08  2.17344018E-10
5.48431245E-02  9.99786027E-01  -1.17338235E-06  9.99070089E-07  3.32479175E-08  2.13995614E-10
5.49431245E-02  9.99789328E-01  -1.15738466E-06  9.99080588E-07  3.27805832E-08  2.10694238E-10
5.50431245E-02  9.99792582E-01  -1.14157664E-06  9.99090996E-07  3.23190819E-08  2.07439303E-10
5.51431245E-02  9.99795791E-01  -1.12595647E-06  9.99101315E-07  3.18633518E-08  2.04230229E-10
5.52431245E-02  9.99798954E-01  -1.11052235E-06  9.99111545E-07  3.14133317E-08  2.01066442E-10
5.53431245E-02  9.99802072E-01  -1.09527250E-06  9.99121686E-07  3.09689609E-08  1.97947374E-10
5.54431245E-02  9.99805147E-01  -1.08020514E-06  9.99131738E-07  3.05301791E-08  1.94872464E-10
5.55431245E-02  9.99808177E-01  -1.06531851E-06  9.99141703E-07  3.00969266E-08  1.91841154E-10
5.56431245E-02  9.99811165E-01  -1.05061084E-06  9.99151579E-07  2.96691442E-08  1.88852896E-10
5.57431245E-02  9.99814110E-01  -1.03608040E-06  9.99161368E-07  2.92467730E-08  1.85907145E-10
5.58431245E-02  9.99817013E-01  -1.02172545E-06  9.99171070E-07  2.88297549E-08  1.83003363E-10
5.59431245E-02  9.99819875E-01  -1.00754428E-06  9.99180685E-07  2.84180320E-08  1.80141018E-10
5.60431245E-02  9.99822696E-01  -9.93535163E-07  9.99190214E-07  2.80115472E-08  1.77319582E-10
5.61431245E-02  9.99825477E-01  -9.79696409E-07  9.99199656E-07  2.76102434E-08  1.74538535E-10
5.62431245E-02  9.99828217E-01  -9.66026328E-07  9.99209014E-07  2.72140645E-08  1.71797363E-10
5.63431245E-02  9.99830919E-01  -9.52523241E-07  9.99218286E-07  2.68229546E-08  1.69095554E-10
5.64431245E-02  9.99833581E-01  -9.39185483E-07  9.99227473E-07  2.64368582E-08  1.66432604E-10
5.65431245E-02  9.99836205E-01  -9.26011398E-07  9.99236576E-07  2.60557205E-08  1.63808017E-10
5.66431245E-02  9.99838792E-01  -9.12999341E-07  9.99245595E-07  2.56794871E-08  1.61221297E-10
5.67431245E-02  9.99841341E-01  -9.00147680E-07  9.99254531E-07  2.53081039E-08  1.58671958E-10
5.68431245E-02  9.99843853E-01  -8.87454792E-07  9.99263383E-07  2.49415175E-08  1.56159516E-10
5.69431245E-02  9.99846328E-01  -8.74919066E-07  9.99272153E-07  2.45796748E-08  1.53683496E-10
5.70431245E-02  9.99848768E-01  -8.62538902E-07  9.99280840E-07  2.42225232E-08  1.51243425E-10
5.71431245E-02  9.99851172E-01  -8.50312711E-07  9.99289446E-07  2.38700107E-08  1.48838837E-10
5.72431245E-02  9.99853541E-01  -8.38238916E-07  9.99297970E-07  2.35220854E-08  1.46469270E-10
5.73431245E-02  9.99855876E-01  -8.26315951E-07  9.99306414E-07  2.31786963E-08  1.44134268E-10
5.74431245E-02  9.99858177E-01  -8.14542258E-07  9.99314776E-07  2.28397926E-08  1.41833381E-10
5.75431245E-02  9.99860444E-01  -8.02916295E-07  9.99323059E-07  2.25053239E-08  1.39566162E-10
5.76431245E-02  9.99862677E-01  -7.91436528E-07  9.99331262E-07  2.21752403E-08  1.37332170E-10
5.77431245E-02  9.99864878E-01  -7.80101433E-07  9.99339386E-07  2.18494925E-08  1.35130969E-10
5.78431245E-02  9.99867047E-01  -7.68909502E-07  9.99347431E-07  2.15280314E-08  1.32962129E-10
5.79431245E-02  9.99869183E-01  -7.57859232E-07  9.99355398E-07  2.12108085E-08  1.30825222E-10
5.80431245E-02  9.99871288E-01  -7.46949135E-07  9.99363287E-07  2.08977757E-08  1.28719827E-10
5.81431245E-02  9.99873362E-01  -7.36177733E-07  9.99371098E-07  2.05888852E-08  1.26645529E-10
5.82431245E-02  9.99875406E-01  -7.25543559E-07  9.99378833E-07  2.02840900E-08  1.24601914E-10
5.83431245E-02  9.99877419E-01  -7.15045157E-07  9.99386491E-07  1.99833430E-08  1.22588576E-10
5.84431245E-02  9.99879402E-01  -7.04681081E-07  9.99394073E-07  1.96865980E-08  1.20605112E-10
5.85431245E-02  9.99881356E-01  -6.94449899E-07  9.99401580E-07  1.93938089E-08  1.18651124E-10
5.86431245E-02  9.99883281E-01  -6.84350186E-07  9.99409011E-07  1.91049303E-08  1.16726220E-10
5.87431245E-02  9.99885177E-01  -6.74380530E-07  9.99416368E-07  1.88199169E-08  1.14830009E-10
5.88431245E-02  9.99887044E-01  -6.64539531E-07  9.99423651E-07  1.85387241E-08  1.12962109E-10
5.89431245E-02  9.99888884E-01  -6.54825797E-07  9.99430860E-07  1.82613076E-08  1.11122139E-10
5.90431245E-02  9.99890696E-01  -6.45237950E-07  9.99437996E-07  1.79876234E-08  1.09309723E-10
5.91431245E-02  9.99892481E-01  -6.35774621E-07  9.99445059E-07  1.77176282E-08  1.07524491E-10
5.92431245E-02  9.99894240E-01  -6.26434451E-07  9.99452050E-07  1.74512787E-08  1.05766076E-10
5.93431245E-02  9.99895971E-01  -6.17216095E-07  9.99458969E-07  1.71885324E-08  1.04034115E-10
5.94431245E-02  9.99897677E-01  -6.08118215E-07  9.99465817E-07  1.69293470E-08  1.02328251E-10
5.95431245E-02  9.99899357E-01  -5.99139486E-07  9.99472594E-07  1.66736807E-08  1.00648128E-10
5.96431245E-02  9.99901012E-01  -5.90278594E-07  9.99479301E-07  1.64214918E-08  9.89933987E-11
5.97431245E-02  9.99902641E-01  -5.81534234E-07  9.99485938E-07  1.61727395E-08  9.73637156E-11
5.98431245E-02  9.99904246E-01  -5.72905114E-07  9.99492506E-07  1.59273829E-08  9.57587376E-11
5.99431245E-02  9.99905826E-01  -5.64389949E-07  9.99499004E-07  1.56853818E-08  9.41781271E-11
6.00431245E-02  9.99907383E-01  -5.55987468E-07  9.99505435E-07  1.54466964E-08  9.26215507E-11
6.01431245E-02  9.99908915E-01  -5.47696410E-07  9.99511797E-07  1.52112869E-08  9.10886787E-11
6.02431245E-02  9.99910425E-01  -5.39515523E-07  9.99518092E-07  1.49791144E-08  8.95791854E-11
6.03431245E-02  9.99911911E-01  -5.31443567E-07  9.99524320E-07  1.47501400E-08  8.80927492E-11
6.04431245E-02  9.99913375E-01  -5.23479312E-07  9.99530482E-07  1.45243254E-08  8.66290521E-11
6.05431245E-02  9.99914816E-01  -5.15621538E-07  9.99536577E-07  1.43016326E-08  8.51877800E-11
6.06431245E-02  9.99916235E-01  -5.07869035E-07  9.99542607E-07  1.40820238E-08  8.37686228E-11
6.07431245E-02  9.99917632E-01  -5.00220606E-07  9.99548572E-07  1.38654619E-08  8.23712737E-11
6.08431245E-02  9.99919008E-01  -4.92675060E-07  9.99554473E-07  1.36519100E-08  8.09954300E-11
6.09431245E-02  9.99920362E-01  -4.85231221E-07  9.99560309E-07  1.34413315E-08  7.96407926E-11
6.10431245E-02  9.99921696E-01  -4.77887920E-07  9.99566082E-07  1.32336901E-08  7.83070658E-11
6.11431245E-02  9.99923009E-01  -4.70643998E-07  9.99571792E-07  1.30289502E-08  7.69939578E-11
6.12431245E-02  9.99924302E-01  -4.63498309E-07  9.99577439E-07  1.28270763E-08  7.57011803E-11
6.13431245E-02  9.99925574E-01  -4.56449715E-07  9.99583024E-07  1.26280332E-08  7.44284482E-11
6.14431245E-02  9.99926827E-01  -4.49497087E-07  9.99588548E-07  1.24317862E-08  7.31754804E-11
6.15431245E-02  9.99928061E-01  -4.42639310E-07  9.99594010E-07  1.22383009E-08  7.19419989E-11
6.16431245E-02  9.99929275E-01  -4.35875275E-07  9.99599412E-07  1.20475433E-08  7.07277293E-11
6.17431245E-02  9.99930470E-01  -4.29203885E-07  9.99604753E-07  1.18594796E-08  6.95324005E-11
6.18431245E-02  9.99931647E-01  -4.22624052E-07  9.99610035E-07  1.16740765E-08  6.83557447E-11
6.19431245E-02  9.99932805E-01  -4.16134699E-07  9.99615258E-07  1.14913009E-08  6.71974976E-11
6.20431245E-02  9.99933945E-01  -4.09734758E-07  9.99620421E-07  1.13111202E-08  6.60573980E-11
6.21431245E-02  9.99935067E-01  -4.03423170E-07  9.99625527E-07  1.11335020E-08  6.49351881E-11
6.22431245E-02  9.99936171E-01  -3.97198887E-07  9.99630575E-07  1.09584143E-08  6.38306133E-11
6.23431245E-02  9.99937259E-01  -3.91060870E-07  9.99635565E-07  1.07858254E-08  6.27434220E-11
6.24431245E-02  9.99938329E-01  -3.85008091E-07  9.99640499E-07  1.06157040E-08  6.16733659E-11
6.25431245E-02  9.99939382E-01  -3.79039530E-07  9.99645376E-07  1.04480189E-08  6.06201999E-11
6.26431245E-02  9.99940418E-01  -3.73154177E-07  9.99650197E-07  1.02827396E-08  5.95836819E-11
6.27431245E-02  9.99941438E-01  -3.67351031E-07  9.99654963E-07  1.01198356E-08  5.85635728E-11
6.28431245E-02  9.99942442E-01  -3.61629101E-07  9.99659674E-07  9.95927681E-09  5.75596366E-11
6.29431245E-02  9.99943430E-01  -3.55987407E-07  9.99664331E-07  9.80103352E-09  5.65716403E-11
6.30431245E-02  9.99944402E-01  -3.50424975E-07  9.99668933E-07  9.64507628E-09  5.55993537E-11
6.31431245E-02  9.99945359E-01  -3.44940842E-07  9.99673482E-07  9.49137595E-09  5.46425498E-11
6.32431245E-02  9.99946300E-01  -3.39534056E-07  9.99677978E-07  9.33990372E-09  5.37010043E-11
6.33431245E-02  9.99947227E-01  -3.34203671E-07  9.99682421E-07  9.19063108E-09  5.27744958E-11
6.34431245E-02  9.99948139E-01  -3.28948752E-07  9.99686813E-07  9.04352981E-09  5.18628057E-11
6.35431245E-02  9.99949036E-01  -3.23768372E-07  9.99691152E-07  8.89857201E-09  5.09657183E-11
6.36431245E-02  9.99949918E-01  -3.18661615E-07  9.99695440E-07  8.75573007E-09  5.00830208E-11
6.37431245E-02  9.99950787E-01  -3.13627572E-07  9.99699678E-07  8.61497668E-09  4.92145027E-11
6.38431245E-02  9.99951641E-01  -3.08665344E-07  9.99703865E-07  8.47628483E-09  4.83599567E-11
6.39431245E-02  9.99952482E-01  -3.03774041E-07  9.99708002E-07  8.33962780E-09  4.75191779E-11
6.40431245E-02  9.99953309E-01  -2.98952780E-07  9.99712090E-07  8.20497915E-09  4.66919642E-11
6.41431245E-02  9.99954123E-01  -2.94200689E-07  9.99716128E-07  8.07231273E-09  4.58781160E-11
6.42431245E-02  9.99954924E-01  -2.89516904E-07  9.99720119E-07  7.94160270E-09  4.50774364E-11
6.43431245E-02  9.99955711E-01  -2.84900570E-07  9.99724061E-07  7.81282347E-09  4.42897311E-11
6.44431245E-02  9.99956486E-01  -2.80350840E-07  9.99727955E-07  7.68594975E-09  4.35148082E-11
6.45431245E-02  9.99957248E-01  -2.75866874E-07  9.99731803E-07  7.56095653E-09  4.27524785E-11
6.46431245E-02  9.99957998E-01  -2.71447845E-07  9.99735603E-07  7.43781907E-09  4.20025551E-11
6.47431245E-02  9.99958736E-01  -2.67092930E-07  9.99739358E-07  7.31651291E-09  4.12648536E-11
6.48431245E-02  9.99959462E-01  -2.62801317E-07  9.99743066E-07  7.19701385E-09  4.05391922E-11
6.49431245E-02  9.99960175E-01  -2.58572201E-07  9.99746729E-07  7.07929796E-09  3.98253914E-11
6.50431245E-02  9.99960877E-01  -2.54404786E-07  9.99750347E-07  6.96334161E-09  3.91232740E-11
6.51431245E-02  9.99961568E-01  -2.50298284E-07  9.99753921E-07  6.84912139E-09  3.84326652E-11
6.52431245E-02  9.99962247E-01  -2.46251915E-07  9.99757450E-07  6.73661418E-09  3.77533926E-11
6.53431245E-02  9.99962915E-01  -2.42264908E-07  9.99760936E-07  6.62579712E-09  3.70852860E-11
6.54431245E-02  9.99963572E-01  -2.38336499E-07  9.99764378E-07  6.51664760E-09  3.64281776E-11
6.55431245E-02  9.99964219E-01  -2.34465932E-07  9.99767778E-07  6.40914326E-09  3.57819017E-11
6.56431245E-02  9.99964854E-01  -2.30652460E-07  9.99771135E-07  6.30326201E-09  3.51462949E-11
6.57431245E-02  9.99965479E-01  -2.26895343E-07  9.99774450E-07  6.19898201E-09  3.45211959E-11
6.58431245E-02  9.99966094E-01  -2.23193850E-07  9.99777723E-07  6.09628166E-09  3.39064458E-11
6.59431245E-02  9.99966699E-01  -2.19547255E-07  9.99780955E-07  5.99513962E-09  3.33018876E-11
6.60431245E-02  9.99967293E-01  -2.15954844E-07  9.99784146E-07  5.89553478E-09  3.27073666E-11
6.61431245E-02  9.99967878E-01  -2.12415908E-07  9.99787297E-07  5.79744628E-09  3.21227301E-11
6.62431245E-02  9.99968453E-01  -2.08929744E-07  9.99790408E-07  5.70085351E-09  3.15478275E-11
6.63431245E-02  9.99969018E-01  -2.05495661E-07  9.99793480E-07  5.60573610E-09  3.09825103E-11
6.64431245E-02  9.99969574E-01  -2.02112972E-07  9.99796512E-07  5.51207389E-09  3.04266318E-11
6.65431245E-02  9.99970120E-01  -1.98780999E-07  9.99799506E-07  5.41984698E-09  2.98800476E-11
6.66431245E-02  9.99970658E-01  -1.95499071E-07  9.99802461E-07  5.32903570E-09  2.93426152E-11
6.67431245E-02  9.99971186E-01  -1.92266524E-07  9.99805378E-07  5.23962061E-09  2.88141940E-11
