,rho,ne,v_phi,Te,E_rho
3835,0.019175,1.0,0.0,1e-06,9.403599999997296e-12
3836,0.01918,1.0,0.0,1e-06,9.320600000003585e-12
3837,0.019185,1.0,0.0,1e-06,9.238199999996833e-12
3838,0.01919,1.0,0.0,1e-06,9.156000000003496e-12
3839,0.019195,1.0,0.0,1e-06,9.073799999997453e-12
3840,0.0192,1.0,0.0,1e-06,8.992200000003261e-12
3841,0.019205,1.0,0.0,1e-06,8.910799999997187e-12
3842,0.01921,1.0,0.0,1e-06,8.829399999997353e-12
3843,0.019215,1.0,0.0,1e-06,8.748400000003516e-12
3844,0.01922,1.0,0.0,1e-06,8.667799999997467e-12
3845,0.019225,1.0,0.0,1e-06,8.587200000003446e-12
3846,0.01923,1.0,0.0,1e-06,8.506799999997472e-12
3847,0.019235,1.0,0.0,1e-06,8.426800000003232e-12
3848,0.01924,1.0,0.0,1e-06,8.346999999997262e-12
3849,0.019245,1.0,0.0,1e-06,8.267399999997734e-12
3850,0.01925,1.0,0.0,1e-06,8.187800000002625e-12
3851,0.019255,1.0,0.0,1e-06,8.108999999997902e-12
3852,0.01926,1.0,0.0,1e-06,8.029800000003242e-12
3853,0.019265,1.0,0.0,1e-06,7.951399999997295e-12
3854,0.01927,1.0,0.0,1e-06,7.872600000003085e-12
3855,0.019275,1.0,0.0,1e-06,7.794599999997805e-12
3856,0.01928,1.0,0.0,1e-06,7.716400000002748e-12
3857,0.019285,1.0,0.0,1e-06,7.63859999999754e-12
3858,0.01929,1.0,0.0,1e-06,7.56099999999765e-12
3859,0.019295,1.0,0.0,1e-06,7.483400000002954e-12
3860,0.0193,1.0,0.0,1e-06,7.406399999997765e-12
3861,0.019305,1.0,0.0,1e-06,7.329400000002853e-12
3862,0.01931,1.0,0.0,1e-06,7.252599999997735e-12
3863,0.019315,1.0,0.0,1e-06,7.176000000002645e-12
3864,0.01932,1.0,0.0,1e-06,7.099399999998227e-12
3865,0.019325,1.0,0.0,1e-06,7.023400000002923e-12
3866,0.01933,1.0,0.0,1e-06,6.947399999997872e-12
3867,0.019335,1.0,0.0,1e-06,6.871599999997658e-12
3868,0.01934,1.0,0.0,1e-06,6.7958000000027915e-12
3869,0.019345,1.0,0.0,1e-06,6.720599999997754e-12
3870,0.01935,1.0,0.0,1e-06,6.64520000000271e-12
3871,0.019355,1.0,0.0,1e-06,6.570199999997742e-12
3872,0.01936,1.0,0.0,1e-06,6.4954000000024856e-12
3873,0.019365,1.0,0.0,1e-06,6.420599999998216e-12
3874,0.01937,1.0,0.0,1e-06,6.346200000002153e-12
3875,0.019375,1.0,0.0,1e-06,6.271799999998546e-12
3876,0.01938,1.0,0.0,1e-06,6.197599999998044e-12
3877,0.019385,1.0,0.0,1e-06,6.123600000002386e-12
3878,0.01939,1.0,0.0,1e-06,6.049999999998157e-12
3879,0.019395,1.0,0.0,1e-06,5.976200000002361e-12
3880,0.0194,1.0,0.0,1e-06,5.902799999998199e-12
3881,0.019405,1.0,0.0,1e-06,5.829400000002228e-12
3882,0.01941,1.0,0.0,1e-06,5.756199999998132e-12
3883,0.019415,1.0,0.0,1e-06,5.683399999998008e-12
3884,0.01942,1.0,0.0,1e-06,5.610600000002408e-12
3885,0.019425,1.0,0.0,1e-06,5.537799999998392e-12
3886,0.01943,1.0,0.0,1e-06,5.4654000000019885e-12
3887,0.019435,1.0,0.0,1e-06,5.392999999998316e-12
3888,0.01944,1.0,0.0,1e-06,5.320800000002092e-12
3889,0.019445,1.0,0.0,1e-06,5.2487999999984474e-12
3890,0.01945,1.0,0.0,1e-06,5.177000000002051e-12
3891,0.019455,1.0,0.0,1e-06,5.1051999999981555e-12
3892,0.01946,1.0,0.0,1e-06,5.0335999999984465e-12
3893,0.019465,1.0,0.0,1e-06,4.96200000000218e-12
3894,0.01947,1.0,0.0,1e-06,4.890999999998289e-12
3895,0.019475,1.0,0.0,1e-06,4.819600000001889e-12
3896,0.01948,1.0,0.0,1e-06,4.748599999998727e-12
3897,0.019485,1.0,0.0,1e-06,4.677800000001805e-12
3898,0.01949,1.0,0.0,1e-06,4.60699999999839e-12
3899,0.019495,1.0,0.0,1e-06,4.536400000001964e-12
3900,0.0195,1.0,0.0,1e-06,4.465799999998611e-12
3901,0.019505,1.0,0.0,1e-06,4.39559999999865e-12
3902,0.01951,1.0,0.0,1e-06,4.325200000001726e-12
3903,0.019515,1.0,0.0,1e-06,4.255199999998728e-12
3904,0.01952,1.0,0.0,1e-06,4.185200000001634e-12
3905,0.019525,1.0,0.0,1e-06,4.115399999998696e-12
3906,0.01953,1.0,0.0,1e-06,4.04560000000147e-12
3907,0.019535,1.0,0.0,1e-06,3.975999999998909e-12
3908,0.01954,1.0,0.0,1e-06,3.906600000001514e-12
3909,0.019545,1.0,0.0,1e-06,3.837199999998698e-12
3910,0.01955,1.0,0.0,1e-06,3.767799999998907e-12
3911,0.019555,1.0,0.0,1e-06,3.698600000001332e-12
3912,0.01956,1.0,0.0,1e-06,3.6295999999989032e-12
3913,0.019565,1.0,0.0,1e-06,3.5608000000014758e-12
3914,0.01957,1.0,0.0,1e-06,3.4917999999988272e-12
3915,0.019575,1.0,0.0,1e-06,3.423200000001268e-12
3916,0.01958,1.0,0.0,1e-06,3.3543999999989942e-12
3917,0.019585,1.0,0.0,1e-06,3.285999999999024e-12
3918,0.01959,1.0,0.0,1e-06,3.217600000001286e-12
3919,0.019595,1.0,0.0,1e-06,3.149199999999083e-12
3920,0.0196,1.0,0.0,1e-06,3.0810000000012144e-12
3921,0.019605,1.0,0.0,1e-06,3.012999999999034e-12
3922,0.01961,1.0,0.0,1e-06,2.944800000001071e-12
3923,0.019615,1.0,0.0,1e-06,2.8767999999993005e-12
3924,0.01962,1.0,0.0,1e-06,2.8090000000008553e-12
3925,0.019625,1.0,0.0,1e-06,2.741399999999107e-12
3926,0.01963,1.0,0.0,1e-06,2.67339999999938e-12
3927,0.019635,1.0,0.0,1e-06,2.6060000000010372e-12
3928,0.01964,1.0,0.0,1e-06,2.5383999999991144e-12
3929,0.019645,1.0,0.0,1e-06,2.4710000000009935e-12
3930,0.01965,1.0,0.0,1e-06,2.4035999999991284e-12
3931,0.019655,1.0,0.0,1e-06,2.336400000000878e-12
3932,0.01966,1.0,0.0,1e-06,2.2689999999994217e-12
3933,0.019665,1.0,0.0,1e-06,2.202000000001042e-12
3934,0.01967,1.0,0.0,1e-06,2.1349999999992913e-12
3935,0.019675,1.0,0.0,1e-06,2.0677999999994197e-12
3936,0.01968,1.0,0.0,1e-06,2.0010000000005494e-12
3937,0.019685,1.0,0.0,1e-06,1.934199999999533e-12
3938,0.01969,1.0,0.0,1e-06,1.8674000000005698e-12
3939,0.019695,1.0,0.0,1e-06,1.800599999999646e-12
3940,0.0197,1.0,0.0,1e-06,1.73380000000059e-12
3941,0.019705,1.0,0.0,1e-06,1.6673999999993713e-12
3942,0.01971,1.0,0.0,1e-06,1.600800000000818e-12
3943,0.019715,1.0,0.0,1e-06,1.5341999999994122e-12
3944,0.01972,1.0,0.0,1e-06,1.467999999999676e-12
3945,0.019725,1.0,0.0,1e-06,1.4014000000003535e-12
3946,0.01973,1.0,0.0,1e-06,1.335199999999645e-12
3947,0.019735,1.0,0.0,1e-06,1.2688000000005097e-12
3948,0.01974,1.0,0.0,1e-06,1.2025999999995777e-12
3949,0.019745,1.0,0.0,1e-06,1.13640000000063e-12
3950,0.01975,1.0,0.0,1e-06,1.0703999999994381e-12
3951,0.019755,1.0,0.0,1e-06,1.004199999999702e-12
3952,0.01976,1.0,0.0,1e-06,9.380000000006168e-13
3953,0.019765,1.0,0.0,1e-06,8.721999999995265e-13
3954,0.01977,1.0,0.0,1e-06,8.062000000003137e-13
3955,0.019775,1.0,0.0,1e-06,7.40199999999982e-13
3956,0.01978,1.0,0.0,1e-06,6.742000000000466e-13
3957,0.019785,1.0,0.0,1e-06,6.083999999997705e-13
3958,0.01979,1.0,0.0,1e-06,5.426000000003387e-13
3959,0.019795,1.0,0.0,1e-06,4.767999999998384e-13
3960,0.0198,1.0,0.0,1e-06,4.110000000000301e-13
3961,0.019805,1.0,0.0,1e-06,3.451999999998303e-13
3962,0.01981,1.0,0.0,1e-06,2.79400000000098e-13
3963,0.019815,1.0,0.0,1e-06,2.138000000000865e-13
3964,0.01982,1.0,0.0,1e-06,1.4819999999977822e-13
3965,0.019825,1.0,0.0,1e-06,8.240000000002713e-14
3966,0.01983,1.0,0.0,1e-06,1.6800000000125607e-14
3967,0.019835,1.0,0.0,1e-06,-4.880000000006815e-14
3968,0.01984,1.0,0.0,1e-06,-1.1459999999984257e-13
3969,0.019845,1.0,0.0,1e-06,-1.8000000000003854e-13
3970,0.01985,1.0,0.0,1e-06,-2.456000000000533e-13
3971,0.019855,1.0,0.0,1e-06,-3.112000000000428e-13
3972,0.01986,1.0,0.0,1e-06,-3.7680000000014855e-13
3973,0.019865,1.0,0.0,1e-06,-4.4239999999973147e-13
3974,0.01987,1.0,0.0,1e-06,-5.080000000002438e-13
3975,0.019875,1.0,0.0,1e-06,-5.733999999997718e-13
3976,0.01988,1.0,0.0,1e-06,-6.39000000000375e-13
3977,0.019885,1.0,0.0,1e-06,-7.04599999999776e-13
3978,0.01989,1.0,0.0,1e-06,-7.701999999996203e-13
3979,0.019895,1.0,0.0,1e-06,-8.356000000003961e-13
3980,0.0199,1.0,0.0,1e-06,-9.013999999996247e-13
3981,0.019905,1.0,0.0,1e-06,-9.668000000004914e-13
3982,0.01991,1.0,0.0,1e-06,-1.0323999999996649e-12
3983,0.019915,1.0,0.0,1e-06,-1.0980000000002712e-12
3984,0.01992,1.0,0.0,1e-06,-1.1635999999996692e-12
3985,0.019925,1.0,0.0,1e-06,-1.229200000000682e-12
3986,0.01993,1.0,0.0,1e-06,-1.294799999999358e-12
3987,0.019935,1.0,0.0,1e-06,-1.3603999999998333e-12
3988,0.01994,1.0,0.0,1e-06,-1.4262000000003156e-12
3989,0.019945,1.0,0.0,1e-06,-1.4917999999998014e-12
3990,0.01995,1.0,0.0,1e-06,-1.557400000000411e-12
3991,0.019955,1.0,0.0,1e-06,-1.6231999999994541e-12
3992,0.01996,1.0,0.0,1e-06,-1.6890000000007498e-12
3993,0.019965,1.0,0.0,1e-06,-1.7547999999993862e-12
3994,0.01997,1.0,0.0,1e-06,-1.8205999999995102e-12
3995,0.019975,1.0,0.0,1e-06,-1.8864000000006274e-12
3996,0.01998,1.0,0.0,1e-06,-1.9521999999994423e-12
3997,0.019985,1.0,0.0,1e-06,-2.0180000000009662e-12
3998,0.01999,1.0,0.0,1e-06,-2.084199999999302e-12
3999,0.019995,1.0,0.0,1e-06,-2.1500000000009176e-12
4000,0.02,1.0,0.0,1e-06,-2.215999999999198e-12
4001,0.020005,1.0,0.0,1e-06,-2.2820000000008694e-12
4002,0.02001,1.0,0.0,1e-06,-2.3481999999993376e-12
4003,0.020015,1.0,0.0,1e-06,-2.4141999999991098e-12
4004,0.02002,1.0,0.0,1e-06,-2.480400000001198e-12
4005,0.020025,1.0,0.0,1e-06,-2.5465999999992133e-12
4006,0.02003,1.0,0.0,1e-06,-2.613000000001042e-12
4007,0.020035,1.0,0.0,1e-06,-2.679199999998965e-12
4008,0.02004,1.0,0.0,1e-06,-2.745600000001201e-12
4009,0.020045,1.0,0.0,1e-06,-2.811799999999032e-12
4010,0.02005,1.0,0.0,1e-06,-2.8786000000012887e-12
4011,0.020055,1.0,0.0,1e-06,-2.9447999999990276e-12
4012,0.02006,1.0,0.0,1e-06,-3.0115999999989707e-12
4013,0.020065,1.0,0.0,1e-06,-3.0782000000010864e-12
4014,0.02007,1.0,0.0,1e-06,-3.144999999999209e-12
4015,0.020075,1.0,0.0,1e-06,-3.211600000001102e-12
4016,0.02008,1.0,0.0,1e-06,-3.2783999999991323e-12
4017,0.020085,1.0,0.0,1e-06,-3.345400000001361e-12
4018,0.02009,1.0,0.0,1e-06,-3.4123999999989473e-12
4019,0.020095,1.0,0.0,1e-06,-3.479200000001305e-12
4020,0.0201,1.0,0.0,1e-06,-3.546599999998726e-12
4021,0.020105,1.0,0.0,1e-06,-3.613599999998949e-12
4022,0.02011,1.0,0.0,1e-06,-3.680800000001374e-12
4023,0.020115,1.0,0.0,1e-06,-3.748199999998971e-12
4024,0.02012,1.0,0.0,1e-06,-3.815600000001454e-12
4025,0.020125,1.0,0.0,1e-06,-3.8829999999989575e-12
4026,0.02013,1.0,0.0,1e-06,-3.950600000001497e-12
4027,0.020135,1.0,0.0,1e-06,-4.018399999998835e-12
4028,0.02014,1.0,0.0,1e-06,-4.085999999998634e-12
4029,0.020145,1.0,0.0,1e-06,-4.153800000001595e-12
4030,0.02015,1.0,0.0,1e-06,-4.221599999998791e-12
4031,0.020155,1.0,0.0,1e-06,-4.289600000001495e-12
4032,0.02016,1.0,0.0,1e-06,-4.357799999998841e-12
4033,0.020165,1.0,0.0,1e-06,-4.4260000000016026e-12
4034,0.02017,1.0,0.0,1e-06,-4.494199999998538e-12
4035,0.020175,1.0,0.0,1e-06,-4.56260000000199e-12
4036,0.02018,1.0,0.0,1e-06,-4.630999999998479e-12
4037,0.020185,1.0,0.0,1e-06,-4.69939999999845e-12
4038,0.02019,1.0,0.0,1e-06,-4.768400000001936e-12
4039,0.020195,1.0,0.0,1e-06,-4.836799999998598e-12
4040,0.0202,1.0,0.0,1e-06,-4.906000000001828e-12
4041,0.020205,1.0,0.0,1e-06,-4.974799999998638e-12
4042,0.02021,1.0,0.0,1e-06,-5.043800000001684e-12
4043,0.020215,1.0,0.0,1e-06,-5.113199999998606e-12
4044,0.02022,1.0,0.0,1e-06,-5.182400000002028e-12
4045,0.020225,1.0,0.0,1e-06,-5.251799999998222e-12
4046,0.02023,1.0,0.0,1e-06,-5.3211999999983274e-12
4047,0.020235,1.0,0.0,1e-06,-5.391000000002418e-12
4048,0.02024,1.0,0.0,1e-06,-5.460799999998395e-12
4049,0.020245,1.0,0.0,1e-06,-5.530600000001635e-12
4050,0.02025,1.0,0.0,1e-06,-5.600599999998426e-12
4051,0.020255,1.0,0.0,1e-06,-5.6706000000023584e-12
4052,0.02026,1.0,0.0,1e-06,-5.740999999998349e-12
4053,0.020265,1.0,0.0,1e-06,-5.811400000002306e-12
4054,0.02027,1.0,0.0,1e-06,-5.881799999998199e-12
4055,0.020275,1.0,0.0,1e-06,-5.952599999998053e-12
4056,0.02028,1.0,0.0,1e-06,-6.023200000002121e-12
4057,0.020285,1.0,0.0,1e-06,-6.09419999999839e-12
4058,0.02029,1.0,0.0,1e-06,-6.165200000002485e-12
4059,0.020295,1.0,0.0,1e-06,-6.236399999997988e-12
4060,0.0203,1.0,0.0,1e-06,-6.30780000000211e-12
4061,0.020305,1.0,0.0,1e-06,-6.378999999998145e-12
4062,0.02031,1.0,0.0,1e-06,-6.450799999998449e-12
4063,0.020315,1.0,0.0,1e-06,-6.522400000002052e-12
4064,0.02032,1.0,0.0,1e-06,-6.594399999998426e-12
4065,0.020325,1.0,0.0,1e-06,-6.666400000002057e-12
4066,0.02033,1.0,0.0,1e-06,-6.738599999998294e-12
4067,0.020335,1.0,0.0,1e-06,-6.811000000002585e-12
4068,0.02034,1.0,0.0,1e-06,-6.883399999998054e-12
4069,0.020345,1.0,0.0,1e-06,-6.9560000000024095e-12
4070,0.02035,1.0,0.0,1e-06,-7.028799999997707e-12
4071,0.020355,1.0,0.0,1e-06,-7.101799999997794e-12
4072,0.02036,1.0,0.0,1e-06,-7.1750000000028245e-12
4073,0.020365,1.0,0.0,1e-06,-7.248199999997897e-12
4074,0.02037,1.0,0.0,1e-06,-7.321600000002994e-12
4075,0.020375,1.0,0.0,1e-06,-7.395399999997855e-12
4076,0.02038,1.0,0.0,1e-06,-7.469000000003017e-12
4077,0.020385,1.0,0.0,1e-06,-7.542999999997112e-12
4078,0.02039,1.0,0.0,1e-06,-7.617000000002934e-12
4079,0.020395,1.0,0.0,1e-06,-7.691399999998115e-12
4080,0.0204,1.0,0.0,1e-06,-7.76579999999732e-12
4081,0.020405,1.0,0.0,1e-06,-7.840600000003153e-12
4082,0.02041,1.0,0.0,1e-06,-7.915199999997512e-12
4083,0.020415,1.0,0.0,1e-06,-7.990400000003378e-12
4084,0.02042,1.0,0.0,1e-06,-8.065599999997524e-12
4085,0.020425,1.0,0.0,1e-06,-8.140800000002865e-12
4086,0.02043,1.0,0.0,1e-06,-8.216399999997465e-12
4087,0.020435,1.0,0.0,1e-06,-8.292200000003433e-12
4088,0.02044,1.0,0.0,1e-06,-8.367999999997261e-12
4089,0.020445,1.0,0.0,1e-06,-8.444199999997402e-12
4090,0.02045,1.0,0.0,1e-06,-8.520600000003421e-12
4091,0.020455,1.0,0.0,1e-06,-8.596999999997614e-12
4092,0.02046,1.0,0.0,1e-06,-8.673600000003071e-12
4093,0.020465,1.0,0.0,1e-06,-8.75059999999705e-12
4094,0.02047,1.0,0.0,1e-06,-8.827800000003768e-12
4095,0.020475,1.0,0.0,1e-06,-8.904999999996971e-12
4096,0.02048,1.0,0.0,1e-06,-8.982599999997492e-12
4097,0.020485,1.0,0.0,1e-06,-9.060200000003667e-12
4098,0.02049,1.0,0.0,1e-06,-9.138199999997197e-12
4099,0.020495,1.0,0.0,1e-06,-9.216400000003373e-12
4100,0.0205,1.0,0.0,1e-06,-9.29459999999739e-12
4101,0.020505,1.0,0.0,1e-06,-9.373200000003602e-12
4102,0.02051,1.0,0.0,1e-06,-9.451999999996772e-12
4103,0.020515,1.0,0.0,1e-06,-9.531000000003652e-12
4104,0.02052,1.0,0.0,1e-06,-9.61019999999727e-12
4105,0.020525,1.0,0.0,1e-06,-9.689799999996798e-12
4106,0.02053,1.0,0.0,1e-06,-9.769200000003773e-12
4107,0.020535,1.0,0.0,1e-06,-9.849199999997081e-12
4108,0.02054,1.0,0.0,1e-06,-9.929400000004022e-12
4109,0.020545,1.0,0.0,1e-06,-1.0009599999997184e-11
4110,0.02055,1.0,0.0,1e-06,-1.0090200000003533e-11
4111,0.020555,1.0,0.0,1e-06,-1.017119999999707e-11
4112,0.02056,1.0,0.0,1e-06,-1.0252000000004126e-11
4113,0.020565,1.0,0.0,1e-06,-1.0333399999996848e-11
4114,0.02057,1.0,0.0,1e-06,-1.0414799999996681e-11
4115,0.020575,1.0,0.0,1e-06,-1.0496800000003692e-11
4116,0.02058,1.0,0.0,1e-06,-1.0578599999996803e-11
4117,0.020585,1.0,0.0,1e-06,-1.0660800000004522e-11
4118,0.02059,1.0,0.0,1e-06,-1.0743399999996743e-11
4119,0.020595,1.0,0.0,1e-06,-1.0826200000003837e-11
4120,0.0206,1.0,0.0,1e-06,-1.0909199999997134e-11
4121,0.020605,1.0,0.0,1e-06,-1.099240000000427e-11
4122,0.02061,1.0,0.0,1e-06,-1.107599999999608e-11
4123,0.020615,1.0,0.0,1e-06,-1.115959999999678e-11
4124,0.02062,1.0,0.0,1e-06,-1.124360000000458e-11
4125,0.020625,1.0,0.0,1e-06,-1.1327999999996071e-11
4126,0.02063,1.0,0.0,1e-06,-1.141260000000451e-11
4127,0.020635,1.0,0.0,1e-06,-1.1497399999996445e-11
4128,0.02064,1.0,0.0,1e-06,-1.1582400000004929e-11
4129,0.020645,1.0,0.0,1e-06,-1.1667799999996005e-11
4130,0.02065,1.0,0.0,1e-06,-1.1753399999996345e-11
4131,0.020655,1.0,0.0,1e-06,-1.1839200000004863e-11
4132,0.02066,1.0,0.0,1e-06,-1.1925599999996212e-11
4133,0.020665,1.0,0.0,1e-06,-1.2011800000004778e-11
4134,0.02067,1.0,0.0,1e-06,-1.2098599999996567e-11
4135,0.020675,1.0,0.0,1e-06,-1.2185800000004442e-11
4136,0.02068,1.0,0.0,1e-06,-1.2272999999996037e-11
4137,0.020685,1.0,0.0,1e-06,-1.2360600000005224e-11
4138,0.02069,1.0,0.0,1e-06,-1.244839999999596e-11
4139,0.020695,1.0,0.0,1e-06,-1.253659999999646e-11
4140,0.0207,1.0,0.0,1e-06,-1.2625000000004424e-11
4141,0.020705,1.0,0.0,1e-06,-1.2713799999996057e-11
4142,0.02071,1.0,0.0,1e-06,-1.2802800000005299e-11
4143,0.020715,1.0,0.0,1e-06,-1.2892399999996033e-11
4144,0.02072,1.0,0.0,1e-06,-1.2981800000004695e-11
4145,0.020725,1.0,0.0,1e-06,-1.3071799999996496e-11
4146,0.02073,1.0,0.0,1e-06,-1.3162000000005138e-11
4147,0.020735,1.0,0.0,1e-06,-1.3252799999995407e-11
4148,0.02074,1.0,0.0,1e-06,-1.3343399999996107e-11
4149,0.020745,1.0,0.0,1e-06,-1.3434800000005353e-11
4150,0.02075,1.0,0.0,1e-06,-1.3526199999995956e-11
4151,0.020755,1.0,0.0,1e-06,-1.3618200000005222e-11
4152,0.02076,1.0,0.0,1e-06,-1.3710199999995589e-11
4153,0.020765,1.0,0.0,1e-06,-1.3802600000005542e-11
4154,0.02077,1.0,0.0,1e-06,-1.3895599999995599e-11
4155,0.020775,1.0,0.0,1e-06,-1.398840000000561e-11
4156,0.02078,1.0,0.0,1e-06,-1.4082199999995394e-11
4157,0.020785,1.0,0.0,1e-06,-1.4175799999995554e-11
4158,0.02079,1.0,0.0,1e-06,-1.4269800000005542e-11
4159,0.020795,1.0,0.0,1e-06,-1.4364399999995618e-11
4160,0.0208,1.0,0.0,1e-06,-1.4459200000005594e-11
4161,0.020805,1.0,0.0,1e-06,-1.45541999999961e-11
4162,0.02081,1.0,0.0,1e-06,-1.4649800000005432e-11
4163,0.020815,1.0,0.0,1e-06,-1.4745399999995694e-11
4164,0.02082,1.0,0.0,1e-06,-1.484179999999535e-11
4165,0.020825,1.0,0.0,1e-06,-1.4938200000005367e-11
4166,0.02083,1.0,0.0,1e-06,-1.5034999999995848e-11
4167,0.020835,1.0,0.0,1e-06,-1.5132200000005855e-11
4168,0.02084,1.0,0.0,1e-06,-1.5229799999995424e-11
4169,0.020845,1.0,0.0,1e-06,-1.5327800000005425e-11
4170,0.02085,1.0,0.0,1e-06,-1.5425999999995383e-11
4171,0.020855,1.0,0.0,1e-06,-1.5524600000006043e-11
4172,0.02086,1.0,0.0,1e-06,-1.5623599999995086e-11
4173,0.020865,1.0,0.0,1e-06,-1.5723199999995425e-11
4174,0.02087,1.0,0.0,1e-06,-1.582280000000611e-11
4175,0.020875,1.0,0.0,1e-06,-1.59227999999954e-11
4176,0.02088,1.0,0.0,1e-06,-1.6023400000006047e-11
4177,0.020885,1.0,0.0,1e-06,-1.6124399999995013e-11
4178,0.02089,1.0,0.0,1e-06,-1.6225600000006322e-11
4179,0.020895,1.0,0.0,1e-06,-1.632699999999508e-11
4180,0.0209,1.0,0.0,1e-06,-1.642940000000631e-11
4181,0.020905,1.0,0.0,1e-06,-1.653159999999478e-11
4182,0.02091,1.0,0.0,1e-06,-1.6634399999995175e-11
4183,0.020915,1.0,0.0,1e-06,-1.6737600000006478e-11
4184,0.02092,1.0,0.0,1e-06,-1.6841199999994483e-11
4185,0.020925,1.0,0.0,1e-06,-1.694520000000705e-11
4186,0.02093,1.0,0.0,1e-06,-1.7049599999994763e-11
4187,0.020935,1.0,0.0,1e-06,-1.7154200000006105e-11
4188,0.02094,1.0,0.0,1e-06,-1.7259599999994755e-11
4189,0.020945,1.0,0.0,1e-06,-1.7365200000006694e-11
4190,0.02095,1.0,0.0,1e-06,-1.7471199999995092e-11
4191,0.020955,1.0,0.0,1e-06,-1.7577599999994203e-11
4192,0.02096,1.0,0.0,1e-06,-1.7684400000006777e-11
4193,0.020965,1.0,0.0,1e-06,-1.7791599999994737e-11
4194,0.02097,1.0,0.0,1e-06,-1.789940000000728e-11
4195,0.020975,1.0,0.0,1e-06,-1.8007399999994313e-11
4196,0.02098,1.0,0.0,1e-06,-1.8116000000006862e-11
4197,0.020985,1.0,0.0,1e-06,-1.822499999999483e-11
4198,0.02099,1.0,0.0,1e-06,-1.8334199999994068e-11
4199,0.020995,1.0,0.0,1e-06,-1.8444200000007223e-11
4200,0.021,1.0,0.0,1e-06,-1.8554399999994113e-11
4201,0.021005,1.0,0.0,1e-06,-1.8665000000007313e-11
4202,0.02101,1.0,0.0,1e-06,-1.8776399999994466e-11
4203,0.021015,1.0,0.0,1e-06,-1.8887800000007046e-11
4204,0.02102,1.0,0.0,1e-06,-1.8999799999994565e-11
4205,0.021025,1.0,0.0,1e-06,-1.911220000000712e-11
4206,0.02103,1.0,0.0,1e-06,-1.9225199999994306e-11
4207,0.021035,1.0,0.0,1e-06,-1.933859999999405e-11
4208,0.02104,1.0,0.0,1e-06,-1.9452600000007183e-11
4209,0.021045,1.0,0.0,1e-06,-1.956659999999395e-11
4210,0.02105,1.0,0.0,1e-06,-1.9681600000007693e-11
4211,0.021055,1.0,0.0,1e-06,-1.9796799999994087e-11
4212,0.02106,1.0,0.0,1e-06,-1.9912400000007882e-11
4213,0.021065,1.0,0.0,1e-06,-2.0028599999993936e-11
4214,0.02107,1.0,0.0,1e-06,-2.014520000000771e-11
4215,0.021075,1.0,0.0,1e-06,-2.026239999999405e-11
4216,0.02108,1.0,0.0,1e-06,-2.037999999999367e-11
4217,0.021085,1.0,0.0,1e-06,-2.0498000000007437e-11
4218,0.02109,1.0,0.0,1e-06,-2.0616799999993877e-11
4219,0.021095,1.0,0.0,1e-06,-2.0735600000008295e-11
4220,0.0211,1.0,0.0,1e-06,-2.085539999999376e-11
4221,0.021105,1.0,0.0,1e-06,-2.0975200000008165e-11
4222,0.02111,1.0,0.0,1e-06,-2.1095799999993317e-11
4223,0.021115,1.0,0.0,1e-06,-2.121700000000827e-11
4224,0.02112,1.0,0.0,1e-06,-2.1338399999993112e-11
4225,0.021125,1.0,0.0,1e-06,-2.1460599999993793e-11
4226,0.02113,1.0,0.0,1e-06,-2.158300000000815e-11
4227,0.021135,1.0,0.0,1e-06,-2.1706199999993676e-11
4228,0.02114,1.0,0.0,1e-06,-2.1829600000008025e-11
4229,0.021145,1.0,0.0,1e-06,-2.1953799999993197e-11
4230,0.02115,1.0,0.0,1e-06,-2.207860000000873e-11
4231,0.021155,1.0,0.0,1e-06,-2.2203599999993585e-11
4232,0.02116,1.0,0.0,1e-06,-2.232919999999302e-11
4233,0.021165,1.0,0.0,1e-06,-2.2455600000008526e-11
4234,0.02117,1.0,0.0,1e-06,-2.258219999999283e-11
4235,0.021175,1.0,0.0,1e-06,-2.2709600000008963e-11
4236,0.02118,1.0,0.0,1e-06,-2.2837199999992912e-11
4237,0.021185,1.0,0.0,1e-06,-2.2965800000009007e-11
4238,0.02119,1.0,0.0,1e-06,-2.3094599999993192e-11
4239,0.021195,1.0,0.0,1e-06,-2.322400000000869e-11
4240,0.0212,1.0,0.0,1e-06,-2.3354199999993072e-11
4241,0.021205,1.0,0.0,1e-06,-2.3484599999992906e-11
4242,0.02121,1.0,0.0,1e-06,-2.361560000000902e-11
4243,0.021215,1.0,0.0,1e-06,-2.3747599999992807e-11
4244,0.02122,1.0,0.0,1e-06,-2.3879600000008922e-11
4245,0.021225,1.0,0.0,1e-06,-2.4012399999993013e-11
4246,0.02123,1.0,0.0,1e-06,-2.4146000000009025e-11
4247,0.021235,1.0,0.0,1e-06,-2.4279799999992752e-11
4248,0.02124,1.0,0.0,1e-06,-2.44144000000094e-11
4249,0.021245,1.0,0.0,1e-06,-2.4549399999992725e-11
4250,0.02125,1.0,0.0,1e-06,-2.4685199999992215e-11
4251,0.021255,1.0,0.0,1e-06,-2.4821400000009485e-11
4252,0.02126,1.0,0.0,1e-06,-2.495839999999217e-11
4253,0.021265,1.0,0.0,1e-06,-2.509560000001008e-11
4254,0.02127,1.0,0.0,1e-06,-2.523399999999295e-11
4255,0.021275,1.0,0.0,1e-06,-2.537240000000958e-11
4256,0.02128,1.0,0.0,1e-06,-2.5511799999992077e-11
