radius	number_density	azimuthal_velocity	temperature	radial_electric_field
0.00792	1.0014157	-2.2395198e-07	9.9972899e-07	1.5854604624396847e-06
0.007925	1.0014086	-2.21754e-07	9.9973145e-07	1.5774729417463577e-06
0.00793	1.0014015	-2.1957621e-07	9.9973389e-07	1.5695265880210037e-06
0.007935	1.0013945	-2.1741843e-07	9.9973631e-07	1.5616208681817685e-06
0.00794	1.0013875	-2.1528049e-07	9.9973871e-07	1.553755749544987e-06
0.007945	1.0013805	-2.1316223e-07	9.9974109e-07	1.545931199509269e-06
0.00795	1.0013736	-2.1106348e-07	9.9974345e-07	1.538146685555246e-06
0.007955	1.0013667	-2.0898408e-07	9.9974579e-07	1.5304021755595681e-06
0.00796	1.0013598	-2.0692385e-07	9.9974811e-07	1.522697637479601e-06
0.007965	1.001353	-2.0488263e-07	9.9975041e-07	1.515032539353167e-06
0.00797	1.0013462	-2.0286028e-07	9.9975269e-07	1.5074068496119728e-06
0.007975	1.0013394	-2.0085661e-07	9.9975495e-07	1.4998205367668924e-06
0.00798	1.0013327	-1.9887148e-07	9.9975719e-07	1.4922730694077197e-06
0.007985	1.001326	-1.9690472e-07	9.9975942e-07	1.4847644165160074e-06
0.00799	1.0013193	-1.9495618e-07	9.9976162e-07	1.4772945471509574e-06
0.007995	1.0013126	-1.9302571e-07	9.9976381e-07	1.469863430449165e-06
0.008	1.001306	-1.9111314e-07	9.9976598e-07	1.462470535624387e-06
0.008005	1.0012994	-1.8921833e-07	9.9976813e-07	1.4551158322796027e-06
0.00801	1.0012929	-1.8734112e-07	9.9977026e-07	1.4477987900936878e-06
0.008015	1.0012864	-1.8548136e-07	9.9977237e-07	1.4405193791330948e-06
0.00802	1.0012799	-1.836389e-07	9.9977447e-07	1.4332775695389238e-06
0.008025	1.0012734	-1.818136e-07	9.9977655e-07	1.426073331526688e-06
0.00803	1.001267	-1.8000531e-07	9.9977861e-07	1.418906135386084e-06
0.008035	1.0012606	-1.7821387e-07	9.9978065e-07	1.411775951791905e-06
0.00804	1.0012543	-1.7643914e-07	9.9978268e-07	1.404682251491884e-06
0.008045	1.001248	-1.7468099e-07	9.9978468e-07	1.3976250056172335e-06
0.00805	1.0012417	-1.7293926e-07	9.9978668e-07	1.3906041853708856e-06
0.008055	1.0012354	-1.7121382e-07	9.9978865e-07	1.383619762027276e-06
0.00806	1.0012292	-1.6950452e-07	9.9979061e-07	1.3766712069321198e-06
0.008065	1.0012229	-1.6781123e-07	9.9979255e-07	1.3697589918121716e-06
0.00807	1.0012168	-1.6613381e-07	9.9979447e-07	1.3628820881544634e-06
0.008075	1.0012106	-1.6447211e-07	9.9979638e-07	1.3560409681358497e-06
0.00808	1.0012045	-1.62826e-07	9.9979827e-07	1.3492351036926422e-06
0.008085	1.0011984	-1.6119535e-07	9.9980015e-07	1.3424644671397905e-06
0.00809	1.0011924	-1.5958003e-07	9.9980201e-07	1.3357285308606872e-06
0.008095	1.0011863	-1.5797989e-07	9.9980385e-07	1.3290277676157886e-06
0.0081	1.0011803	-1.5639481e-07	9.9980568e-07	1.3223616499241682e-06
0.008105	1.0011744	-1.5482465e-07	9.9980749e-07	1.3157296506811603e-06
0.00811	1.0011684	-1.532693e-07	9.9980929e-07	1.3091322431572066e-06
0.008115	1.0011625	-1.5172861e-07	9.9981107e-07	1.3025689003805504e-06
0.00812	1.0011566	-1.5020245e-07	9.9981283e-07	1.2960395957537557e-06
0.008125	1.0011508	-1.4869071e-07	9.9981458e-07	1.2895438027448526e-06
0.00813	1.001145	-1.4719326e-07	9.9981632e-07	1.2830814951946439e-06
0.008135	1.0011392	-1.4570996e-07	9.9981804e-07	1.2766526470082461e-06
0.00814	1.0011334	-1.442407e-07	9.9981974e-07	1.2702572321548893e-06
0.008145	1.0011277	-1.4278536e-07	9.9982143e-07	1.263894724667724e-06
0.00815	1.001122	-1.4134381e-07	9.9982311e-07	1.2575650989503706e-06
